,State,District,Incumbent/Challenger/Open,Receipts 18m,Contributions from Individuals 18m,Contributions from PACs and Other Committees 18m,Contributions and Loans from the Candidate 18m,Disbursements 18m,Cash On Hand,Debts 18m,Coverage End Date,Year,Candidate last name,Candidate first name,Candidate middle name,Stage,Party,Candidate votes,Total votes,Won?
146,MASSACHUSETTS,11,Incumbent,250733,44580,134050,0,80829,639596,0,1990-06-30 00:00:00,1990,DONNELLY,BRIAN,,GEN,DEMOCRAT,145480.0,206141,True
147,MICHIGAN,2,Incumbent,196233,119553,58415,0,78835,207435,0,1990-06-30 00:00:00,1990,PURSELL,CARL,D,GEN,REPUBLICAN,95962.0,149766,True
148,MICHIGAN,3,Incumbent,323262,134777,145463,0,241301,164843,20000,1990-06-30 00:00:00,1990,WOLPE,HOWARD,E,GEN,DEMOCRAT,82376.0,142390,True
149,MICHIGAN,4,Incumbent,189951,126060,50691,0,135372,154008,0,1990-06-30 00:00:00,1990,UPTON,FREDERICK,STEPHEN,GEN,REPUBLICAN,75850.0,131302,True
150,MICHIGAN,5,Incumbent,286497,220528,49530,0,135521,269022,0,1990-06-30 00:00:00,1990,HENRY,PAUL,B,GEN,REPUBLICAN,126308.0,167498,True
151,MICHIGAN,6,Incumbent,280548,103899,147550,0,155974,207641,0,1990-06-30 00:00:00,1990,CARR,BOB,,GEN,DEMOCRAT,97547.0,97791,True
152,MICHIGAN,7,Incumbent,176470,57218,115677,0,116769,62334,0,1990-06-30 00:00:00,1990,KILDEE,DALE,E,GEN,DEMOCRAT,90307.0,132068,True
153,MICHIGAN,8,Incumbent,153326,56440,78310,0,81556,311512,0,1990-03-31 00:00:00,1990,TRAXLER,BOB,,GEN,DEMOCRAT,98903.0,144165,True
154,MICHIGAN,9,Challenger,250,0,0,0,0,250,0,1990-06-30 00:00:00,1990,GREENE,GERALDINE,,GEN,DEMOCRAT,73604.0,162694,False
155,MICHIGAN,11,Incumbent,225818,41290,168125,0,175595,150012,0,1990-06-30 00:00:00,1990,DAVIS,ROBERT,WILLIAM,GEN,REPUBLICAN,94555.0,154316,True
156,MICHIGAN,11,Challenger,942,25,0,917,917,25,0,1990-06-30 00:00:00,1990,GOULD,MARCIA,RAE,GEN,DEMOCRAT,59759.0,154316,False
157,MICHIGAN,12,Incumbent,499214,163310,317244,0,289467,374108,0,1990-06-30 00:00:00,1990,BONIOR,DAVID,EDWARD,GEN,DEMOCRAT,98232.0,151825,True
158,MICHIGAN,13,Open,49165,34657,9820,0,45412,3752,4188,1990-06-30 00:00:00,1990,COLLINS,BARBARA-ROSE,,GEN,DEMOCRAT,54345.0,67824,True
159,MICHIGAN,14,Incumbent,212904,54342,133695,0,112342,262568,0,1990-06-30 00:00:00,1990,HERTEL,DENNIS,M,GEN,DEMOCRAT,78506.0,123421,True
160,MICHIGAN,15,Incumbent,285728,49735,204848,0,169997,272572,0,1990-06-30 00:00:00,1990,FORD,WILLIAM,D,GEN,DEMOCRAT,68742.0,112335,True
161,MICHIGAN,15,Challenger,15600,9600,0,6000,9753,1129,5825,1990-06-30 00:00:00,1990,ADKINS,BURL,CLARENCE,GEN,REPUBLICAN,41092.0,112335,False
162,MICHIGAN,16,Incumbent,616366,133591,450806,0,336715,531893,0,1990-06-30 00:00:00,1990,DINGELL,JOHN,D,GEN,DEMOCRAT,88962.0,133614,True
163,MICHIGAN,16,Challenger,100,0,0,100,0,100,0,1990-06-30 00:00:00,1990,BEAUMONT,FRANK,J,GEN,REPUBLICAN,42629.0,133614,False
164,MINNESOTA,1,Incumbent,142411,51987,68200,0,94651,271355,0,1990-06-30 00:00:00,1990,PENNY,TIMOTHY,J,GEN,DEMOCRATIC-FARMER-LABOR,156749.0,200663,True
165,MINNESOTA,4,Incumbent,169348,22127,123336,0,71987,259783,0,1990-06-30 00:00:00,1990,VENTO,BRUCE,F,GEN,DEMOCRATIC-FARMER-LABOR,143353.0,221396,True
166,MINNESOTA,4,Challenger,5872,3822,0,0,688,6393,13391,1990-06-30 00:00:00,1990,MAITLAND,IAN,HAMILTON,GEN,REPUBLICAN,77639.0,221396,False
167,MINNESOTA,5,Incumbent,245662,45823,161200,0,130131,297712,0,1990-06-30 00:00:00,1990,SABO,MARTIN,OLAV,GEN,DEMOCRATIC-FARMER-LABOR,144682.0,198886,True
168,MINNESOTA,6,Incumbent,285285,39949,213277,0,127071,399394,0,1990-06-30 00:00:00,1990,SIKORSKI,GERRY,,GEN,DEMOCRATIC-FARMER-LABOR,164816.0,255219,True
169,MINNESOTA,6,Challenger,2773,1273,0,0,2458,314,0,1990-06-30 00:00:00,1990,ANDERSON,BRUCE,DOUGLAS,GEN,REPUBLICAN,90138.0,255219,False
170,MINNESOTA,7,Incumbent,255751,106498,137585,0,148841,121866,0,1990-06-30 00:00:00,1990,STANGELAND,ARLAN,,GEN,REPUBLICAN,92876.0,200186,False
171,MINNESOTA,7,Challenger,66409,34179,13800,10840,14526,52024,32809,1990-06-30 00:00:00,1990,PETERSON,COLLIN,C,GEN,DEMOCRATIC-FARMER-LABOR,107126.0,200186,True
172,MINNESOTA,8,Incumbent,255840,55988,162730,0,95144,418933,0,1990-06-30 00:00:00,1990,OBERSTAR,JAMES,LOUIS,GEN,DEMOCRATIC-FARMER-LABOR,151145.0,207312,True
173,MISSISSIPPI,1,Incumbent,140951,7300,100500,0,40145,449174,0,1990-06-30 00:00:00,1990,WHITTEN,JAMIE,LLOYD,GEN,DEMOCRAT,43668.0,67318,True
174,MISSISSIPPI,5,Challenger,84190,34963,8100,25000,83819,370,25000,1990-06-30 00:00:00,1990,SMITH,SHEILA,A,GEN,REPUBLICAN,20588.0,110514,False
175,MISSOURI,1,Incumbent,111620,17860,91950,0,135402,78834,0,1990-06-30 00:00:00,1990,CLAY,WILLIAM,LACY,GEN,DEMOCRAT,62550.0,102710,True
176,MISSOURI,1,Challenger,5197,4188,0,1000,4056,1141,1000,1990-06-30 00:00:00,1990,PIOTROWSKI,WAYNE,GENE,GEN,REPUBLICAN,40160.0,102710,False
177,MISSOURI,2,Challenger,152527,100713,40289,9000,83995,68532,18000,1990-06-30 00:00:00,1990,HORN,JOAN,KELLY,GEN,DEMOCRAT,94308.0,188568,True
178,MISSOURI,3,Incumbent,918121,394658,467203,0,733110,186876,0,1990-06-30 00:00:00,1990,GEPHARDT,RICHARD,A,GEN,DEMOCRAT,88950.0,156609,True
179,MISSOURI,3,Challenger,18436,12186,0,6250,16601,1834,5250,1990-06-30 00:00:00,1990,HOLEKAMP,MALCOLM,L,GEN,REPUBLICAN,67659.0,156609,False
180,MISSOURI,4,Incumbent,291260,128201,160700,0,167321,351959,0,1990-06-30 00:00:00,1990,SKELTON,IKE,,GEN,DEMOCRAT,105527.0,170622,True
181,MISSOURI,5,Incumbent,131635,32904,80955,0,100757,229742,0,1990-06-30 00:00:00,1990,WHEAT,ALAN,,GEN,DEMOCRAT,71890.0,115787,True
182,MISSOURI,6,Challenger,2100,100,0,2000,3824,1275,0,1990-06-30 00:00:00,1990,MCCLURE,BOB,,GEN,DEMOCRAT,73093.0,152049,False
183,MISSOURI,7,Challenger,20029,19319,110,500,13180,6849,0,1990-06-30 00:00:00,1990,DEATON,THOMAS,PATRICK,GEN,DEMOCRAT,76725.0,160334,False
184,MISSOURI,8,Incumbent,263056,114638,135470,0,186709,163825,0,1990-06-30 00:00:00,1990,EMERSON,BILL,,GEN,REPUBLICAN,81452.0,142203,True
185,MISSOURI,9,Incumbent,218226,73294,135065,0,102542,205651,0,1990-06-30 00:00:00,1990,VOLKMER,HAROLD,LEE,GEN,DEMOCRAT,94156.0,163670,True
186,MONTANA,1,Incumbent,350098,61300,177345,0,246723,204691,0,1990-06-29 00:00:00,1990,WILLIAMS,PAT,,GEN,DEMOCRAT,100409.0,164246,True
187,MONTANA,2,Incumbent,141496,58300,72150,0,123967,107181,0,1990-06-30 00:00:00,1990,MARLENEE,RON,,GEN,REPUBLICAN,96449.0,153188,True
188,MONTANA,2,Challenger,10980,3248,0,5951,8639,2340,6607,1990-06-30 00:00:00,1990,BURRIS,DON,EDGAR,GEN,DEMOCRAT,56739.0,153188,False
189,NEBRASKA,1,Challenger,26368,9764,14700,1596,25282,1086,4212,1990-06-30 00:00:00,1990,HALL,LARRY,M,GEN,DEMOCRAT,70587.0,200381,False
190,NEBRASKA,2,Incumbent,543947,160054,367924,6000,391190,156668,178745,1990-06-30 00:00:00,1990,HOAGLAND,PETER,,GEN,DEMOCRAT,111903.0,193421,True
191,NEBRASKA,2,Challenger,253182,185417,47500,10000,188654,65385,24102,1990-06-30 00:00:00,1990,MILDER,ALLY,,GEN,REPUBLICAN,80845.0,193421,False
192,NEBRASKA,3,Open,124517,72823,51245,0,115053,9463,3275,1990-06-30 00:00:00,1990,SCOFIELD,SANDRA,KAY,GEN,DEMOCRAT,94234.0,192944,False
193,NEVADA,1,Incumbent,501567,183044,117050,198000,465175,56527,0,1990-06-30 00:00:00,1990,BILBRAY,JAMES,H,GEN,DEMOCRAT,84650.0,137852,True
194,NEVADA,2,Incumbent,213822,134611,73825,0,179511,35626,0,1990-06-30 00:00:00,1990,VUCANOVICH,BARBARA,F,GEN,REPUBLICAN,103508.0,175209,True
195,NEW HAMPSHIRE,1,Open,143312,73771,40146,20000,110419,33994,32808,1990-06-30 00:00:00,1990,KEEFE,JOSEPH,F,GEN,DEMOCRAT,66176.0,148368,False
196,NEW JERSEY,1,Open,115824,63940,26800,25000,115089,735,34742,1990-06-30 00:00:00,1990,ANDREWS,ROBERT,E,GEN,DEMOCRAT,72415.0,133794,True
197,NEW JERSEY,1,Open,1000,1000,0,0,950,50,0,1990-05-16 00:00:00,1990,MANGINI,DANIEL,J,GEN,REPUBLICAN,57299.0,133794,False
198,NEW JERSEY,2,Incumbent,200233,84790,54420,0,86775,250664,0,1990-06-30 00:00:00,1990,HUGHES,WILLIAM,J,GEN,DEMOCRAT,97698.0,110818,True
199,NEW JERSEY,3,Challenger,45161,44738,150,0,21380,17250,0,1990-06-30 00:00:00,1990,KAPALKO,PAUL,A,GEN,REPUBLICAN,73696.0,158643,False
200,NEW JERSEY,4,Incumbent,146867,77261,59451,0,89092,135416,0,1990-06-30 00:00:00,1990,SMITH,CHRISTOPHER,H,GEN,REPUBLICAN,99920.0,159299,True
201,NEW JERSEY,4,Challenger,27777,19925,3500,0,22901,4475,4964,1990-06-30 00:00:00,1990,SETARO,MARK,S,GEN,DEMOCRAT,54961.0,159299,False
202,NEW JERSEY,5,Incumbent,283479,117302,147368,0,198811,179909,2000,1990-06-30 00:00:00,1990,ROUKEMA,MARGE,,GEN,REPUBLICAN,118101.0,156109,True
203,NEW JERSEY,6,Incumbent,97100,7550,80347,0,56259,112291,0,1990-06-30 00:00:00,1990,DWYER,BERNARD,J,GEN,DEMOCRAT,63745.0,126022,True
204,NEW JERSEY,6,Challenger,407,381,0,0,217,189,0,1990-06-30 00:00:00,1990,DANIELCZYK,PAUL,,GEN,REPUBLICAN,58147.0,126022,False
205,NEW JERSEY,7,Incumbent,399827,184452,140770,0,212172,933835,0,1990-06-30 00:00:00,1990,RINALDO,MATTHEW,J,GEN,REPUBLICAN,100066.0,134072,True
206,NEW JERSEY,8,Incumbent,490181,161425,253500,0,403793,571003,0,1990-06-30 00:00:00,1990,ROE,ROBERT,,GEN,DEMOCRAT,55797.0,72540,True
207,NEW JERSEY,9,Incumbent,505607,263023,153300,0,184212,844158,19190,1990-06-30 00:00:00,1990,TORRICELLI,ROBERT,G,GEN,DEMOCRAT,82535.0,154766,True
208,NEW JERSEY,10,Incumbent,211914,74869,122831,0,125353,218713,0,1990-06-30 00:00:00,1990,PAYNE,DONALD,M,GEN,DEMOCRAT,42106.0,51703,True
209,NEW JERSEY,11,Incumbent,478287,320347,136820,0,320229,272299,0,1990-06-30 00:00:00,1990,GALLO,DEAN,A,GEN,REPUBLICAN,92681.0,143686,True
210,NEW JERSEY,11,Challenger,31388,16768,1350,0,13336,18051,1316,1990-06-30 00:00:00,1990,GORDON,MICHAEL,,GEN,DEMOCRAT,47414.0,143686,False
211,NEW JERSEY,12,Open,515913,115433,16504,381777,477870,38041,404905,1990-06-30 00:00:00,1990,CHANDLER,MARGUERITE,,GEN,DEMOCRAT,52256.0,168390,False
212,NEW JERSEY,13,Challenger,106885,80848,11850,10257,33126,73758,10257,1990-06-30 00:00:00,1990,ADLER,JOHN,H,GEN,DEMOCRAT,67587.0,171406,False
213,NEW JERSEY,14,Incumbent,343179,120650,215110,0,165379,360496,0,1990-06-30 00:00:00,1990,GUARINI,FRANK,J,GEN,DEMOCRAT,56455.0,85276,True
214,NEW MEXICO,1,Incumbent,333987,208405,120515,0,279127,59210,0,1990-06-30 00:00:00,1990,SCHIFF,STEVEN,H,GEN,REPUBLICAN,97375.0,138681,True
215,NEW MEXICO,1,Challenger,50272,35906,5525,7262,48620,1652,9428,1990-06-30 00:00:00,1990,VIGIL-GIRON,REBECCA,,GEN,DEMOCRAT,41306.0,138681,False
216,NEW MEXICO,3,Incumbent,347257,97517,218550,0,210378,356591,0,1990-06-30 00:00:00,1990,RICHARDSON,BILL,,GEN,DEMOCRAT,104225.0,139976,True
217,NEW MEXICO,3,Challenger,3222,2027,0,919,3426,1229,0,1990-06-05 00:00:00,1990,ARCHULETTA,PHIL,T,GEN,REPUBLICAN,35751.0,139976,False
218,NEW YORK,1,Incumbent,372830,125701,227382,0,221621,150383,5000,1990-06-30 00:00:00,1990,HOCHBRUECKNER,GEORGE,J,GEN,"DEMOCRAT, TAX BRAKE",75211.0,143180,True
219,NEW YORK,2,Incumbent,415118,133450,224467,0,386331,537858,0,1990-06-30 00:00:00,1990,DOWNEY,THOMAS,J,GEN,DEMOCRAT,56722.0,110005,True
220,NEW YORK,3,Incumbent,364565,202578,115335,0,202061,369836,0,1990-06-30 00:00:00,1990,MRAZEK,ROBERT,J,GEN,"DEMOCRAT, LIBERTARIAN",73029.0,145444,True
221,NEW YORK,3,Challenger,124315,117731,3400,0,40642,85844,0,1990-06-30 00:00:00,1990,PREVIDI,ROBERT,,GEN,"CONSERVATIVE, REPUBLICAN",59089.0,145444,False
222,NEW YORK,4,Incumbent,345828,88610,210670,0,173368,661875,0,1990-06-30 00:00:00,1990,LENT,NORMAN,FREDERICK,GEN,"CONSERVATIVE, REPUBLICAN",79304.0,140304,True
223,NEW YORK,4,Challenger,0,0,0,0,125,0,0,1989-07-28 00:00:00,1990,GOBAN,FRANCIS,THOMAS,GEN,DEMOCRAT,41308.0,140304,False
224,NEW YORK,5,Incumbent,356347,84551,121950,0,253200,429880,0,1990-06-30 00:00:00,1990,MCGRATH,RAYMOND,J,GEN,"CONSERVATIVE, REPUBLICAN",71948.0,141927,True
225,NEW YORK,5,Challenger,113230,95615,0,17608,22331,90898,0,1990-06-30 00:00:00,1990,EPSTEIN,MARK,SANFORD,GEN,"DEMOCRAT, LIBERTARIAN",53920.0,141927,False
226,NEW YORK,6,Incumbent,171739,72341,95370,0,141547,46225,43744,1990-06-30 00:00:00,1990,FLAKE,FLOYD,H,GEN,"DEMOCRAT, LIBERTARIAN",44306.0,83558,True
227,NEW YORK,7,Incumbent,210944,63041,129550,0,184475,278967,0,1990-06-30 00:00:00,1990,ACKERMAN,GARY,L,GEN,"DEMOCRAT, LIBERTARIAN",51091.0,83438,True
228,NEW YORK,8,Incumbent,257075,52175,41900,163000,223201,35332,252250,1990-06-30 00:00:00,1990,SCHEUER,JAMES,W,GEN,"DEMOCRAT, LIBERTARIAN",56396.0,101494,True
229,NEW YORK,9,Incumbent,426311,75665,324348,0,193824,406962,0,1990-06-30 00:00:00,1990,MANTON,THOMAS,J,GEN,DEMOCRAT,35177.0,74625,True
230,NEW YORK,10,Incumbent,636544,433492,75762,0,73233,1417696,0,1990-06-30 00:00:00,1990,SCHUMER,CHARLES,E,GEN,"DEMOCRAT, LIBERTARIAN",61468.0,91828,True
231,NEW YORK,11,Incumbent,235970,84788,127460,0,205587,118428,0,1990-06-30 00:00:00,1990,TOWNS,EDOLPHUS,,GEN,"DEMOCRAT, LIBERTARIAN",36286.0,61401,True
232,NEW YORK,12,Incumbent,118623,35348,75275,0,111975,21032,24891,1990-06-30 00:00:00,1990,OWENS,MAJOR,ROBERT,GEN,"DEMOCRAT, LIBERTARIAN",40570.0,58115,True
233,NEW YORK,14,Incumbent,436036,282077,123277,0,401713,34322,0,1990-04-09 00:00:00,1990,MOLINARI,SUSAN,K,GEN,"CONSERVATIVE, REPUBLICAN",58616.0,116017,True
234,NEW YORK,15,Incumbent,431192,323477,86696,0,148174,346230,237000,1990-06-30 00:00:00,1990,GREEN,BILL,,GEN,"BRONX VOTERS, REPUBLICAN",52919.0,107522,True
235,NEW YORK,16,Incumbent,488984,172242,308225,0,413912,438867,0,1990-06-30 00:00:00,1990,RANGEL,CHARLES,B,GEN,"DEMOCRAT, LIBERTARIAN, REPUBLICAN",55882.0,76109,True
236,NEW YORK,17,Incumbent,79557,41475,37275,0,66954,61408,0,1990-06-30 00:00:00,1990,WEISS,TED,,GEN,"DEMOCRAT, LIBERTARIAN",79161.0,115940,True
237,NEW YORK,17,Challenger,76211,53575,345,17290,57422,18788,1570,1990-06-30 00:00:00,1990,KOEPPEL,WILLIAM,WILKE,GEN,REPUBLICAN,15219.0,115940,False
238,NEW YORK,18,Incumbent,265435,82485,157550,0,245452,19980,5000,1990-06-30 00:00:00,1990,SERRANO,JOSE,E,GEN,"DEMOCRAT, LIBERTARIAN",38024.0,56826,True
239,NEW YORK,19,Incumbent,311335,38789,218136,0,260442,53553,50444,1990-06-30 00:00:00,1990,ENGEL,ELIOT,L,GEN,"DEMOCRAT, LIBERTARIAN",45758.0,95545,True
240,NEW YORK,20,Incumbent,883297,540764,332433,0,462213,449357,400000,1990-04-30 00:00:00,1990,LOWEY,NITA,M,GEN,DEMOCRAT,82203.0,144627,True
241,NEW YORK,22,Incumbent,293580,140618,127118,0,206920,207072,4524,1990-06-30 00:00:00,1990,GILMAN,BENJAMIN,A,GEN,REPUBLICAN,95495.0,160267,True
242,NEW YORK,23,Incumbent,194597,83082,105480,0,86889,116573,0,1990-06-30 00:00:00,1990,MCNULTY,MICHAEL,R,GEN,"CONSERVATIVE, DEMOCRAT",117239.0,195130,True
243,NEW YORK,24,Incumbent,175395,75672,90940,0,146031,127039,0,1990-06-30 00:00:00,1990,SOLOMON,GERALD,B,GEN,"CONSERVATIVE, REPUBLICAN, RIGHT TO LIFE",121206.0,190607,True
244,NEW YORK,24,Challenger,37847,12492,8950,14350,35836,2009,11350,1990-06-30 00:00:00,1990,LAWRENCE,BOB,,GEN,DEMOCRAT,56671.0,190607,False
245,NEW YORK,25,Incumbent,232818,103347,81500,0,152516,238742,0,1990-06-30 00:00:00,1990,BOEHLERT,SHERWOOD,L,GEN,REPUBLICAN,91348.0,168393,True
246,NEW YORK,26,Incumbent,13013,5026,3200,0,26535,55039,0,1990-06-30 00:00:00,1990,MARTIN,DAVID,O'B,GEN,"CONSERVATIVE, REPUBLICAN",97340.0,156701,True
247,NEW YORK,27,Incumbent,212225,127923,83016,0,158226,69968,9303,1990-06-30 00:00:00,1990,WALSH,JAMES,T,GEN,"CONSERVATIVE, REPUBLICAN",95220.0,162604,True
248,NEW YORK,28,Incumbent,150161,55398,78425,0,95646,164366,0,1990-06-30 00:00:00,1990,MCHUGH,MATTHEW,F,GEN,DEMOCRAT,97815.0,172046,True
249,NEW YORK,29,Incumbent,83096,6225,62850,0,95039,130777,0,1990-06-30 00:00:00,1990,HORTON,FRANK,,GEN,REPUBLICAN,89105.0,159615,True
250,NEW YORK,30,Incumbent,296180,100823,188965,0,100092,200939,19101,1990-06-30 00:00:00,1990,SLAUGHTER,LOUISE,M,GEN,DEMOCRAT,97280.0,173809,True
251,NEW YORK,31,Incumbent,429767,247890,170230,0,182894,246939,0,1990-06-30 00:00:00,1990,PAXON,BILL,,GEN,"CONSERVATIVE, REPUBLICAN, RIGHT TO LIFE",90237.0,169341,True
252,NEW YORK,32,Incumbent,191826,34001,95250,0,93171,548954,0,1990-06-30 00:00:00,1990,LAFALCE,JOHN,J,GEN,"DEMOCRAT, LIBERTARIAN",68367.0,136938,True
253,NEW YORK,33,Incumbent,98831,16545,59758,0,57732,221875,0,1990-06-30 00:00:00,1990,NOWAK,HENRY,J,GEN,"DEMOCRAT, LIBERTARIAN",84905.0,125833,True
254,NORTH CAROLINA,1,Incumbent,83616,5200,52600,0,73064,322893,0,1990-06-30 00:00:00,1990,JONES,WALTER,B,GEN,DEMOCRAT,105832.0,163358,True
255,NORTH CAROLINA,1,Challenger,9431,3736,250,450,8494,946,15858,1990-06-30 00:00:00,1990,MOYE,HOWARD,DEWITT JR,GEN,REPUBLICAN,57526.0,163358,False
256,NORTH CAROLINA,2,Challenger,24865,9515,500,14500,24297,52,15300,1990-06-30 00:00:00,1990,SHARPE,HAL,COURTNEY,GEN,REPUBLICAN,44263.0,175242,False
257,NORTH CAROLINA,4,Incumbent,343317,130398,201560,0,167741,209142,0,1990-06-30 00:00:00,1990,PRICE,DAVID,E,GEN,DEMOCRAT,139396.0,240057,True
258,NORTH CAROLINA,4,Challenger,150916,21045,0,124852,150075,839,7467,1990-06-30 00:00:00,1990,CARRINGTON,JOHN,H,GEN,REPUBLICAN,100661.0,240057,False
259,NORTH CAROLINA,5,Incumbent,421405,122764,244650,43000,226531,197986,933,1990-06-30 00:00:00,1990,NEAL,STEPHEN,L,GEN,DEMOCRAT,113814.0,192561,True
260,NORTH CAROLINA,6,Challenger,12463,5626,1600,5096,6409,6053,0,1990-06-30 00:00:00,1990,ALLEGRONE,HELEN,R,GEN,DEMOCRAT,62913.0,188305,False
261,NORTH CAROLINA,8,Incumbent,376883,86928,270010,0,150125,334301,12854,1990-06-30 00:00:00,1990,HEFNER,W,G (BILL),GEN,DEMOCRAT,98700.0,179552,True
262,NORTH CAROLINA,8,Challenger,140178,122418,7825,905,118680,22614,3000,1990-06-30 00:00:00,1990,BLANTON,TED,,GEN,REPUBLICAN,80852.0,179552,False
263,NORTH CAROLINA,9,Incumbent,191207,16085,164685,0,62452,218263,0,1990-06-30 00:00:00,1990,MCMILLAN,J,ALEX,GEN,REPUBLICAN,131936.0,212738,True
264,NORTH CAROLINA,11,Incumbent,200480,60659,130125,0,112783,101955,0,1990-06-30 00:00:00,1990,CLARKE,JAMES,MCCLURE,GEN,DEMOCRAT,99318.0,201309,False
265,NORTH CAROLINA,11,Challenger,76451,43012,16950,3000,72544,4736,211646,1990-06-30 00:00:00,1990,TAYLOR,CHARLES,HART,GEN,REPUBLICAN,101991.0,201309,True
266,NORTH DAKOTA,0,Incumbent,402377,64254,309750,0,174766,370820,0,1990-06-30 00:00:00,1990,DORGAN,BYRON,L CONGRESSMAN,GEN,DEMOCRAT,152530.0,233979,True
267,NORTH DAKOTA,0,Challenger,20197,14802,0,395,7965,12232,0,1990-06-30 00:00:00,1990,SCHAFER,EDWARD,T,GEN,REPUBLICAN,81443.0,233979,False
268,OHIO,1,Open,203384,133077,30383,0,88212,115170,0,1990-06-30 00:00:00,1990,BLACKWELL,J,KENNETH,GEN,REPUBLICAN,80362.0,164294,False
269,OHIO,1,Open,262181,126805,107800,0,56953,205227,0,1990-06-30 00:00:00,1990,LUKEN,CHARLES,,GEN,DEMOCRAT,83932.0,164294,True
270,OHIO,3,Incumbent,107872,4445,78792,0,90277,289626,0,1990-06-30 00:00:00,1990,HALL,TONY,P,GEN,DEMOCRAT,116797.0,116797,True
271,OHIO,4,Incumbent,198651,30682,123283,0,146042,273092,0,1990-06-30 00:00:00,1990,OXLEY,MICHAEL,G,GEN,REPUBLICAN,103897.0,168364,True
272,OHIO,4,Challenger,1815,1315,0,0,1063,751,0,1990-06-30 00:00:00,1990,BURKHART,THOMAS,E,GEN,DEMOCRAT,64467.0,168364,False
273,OHIO,5,Incumbent,222815,67720,151650,0,158789,76110,0,1990-06-30 00:00:00,1990,GILLMOR,PAUL,E,GEN,REPUBLICAN,113615.0,165920,True
274,OHIO,6,Incumbent,151416,75377,69080,0,119514,54852,0,1990-06-30 00:00:00,1990,MCEWEN,BOB,,GEN,REPUBLICAN,117220.0,164635,True
275,OHIO,7,Open,187565,104953,81850,0,82108,105458,0,1990-06-30 00:00:00,1990,HOBSON,DAVID,L,GEN,REPUBLICAN,97123.0,156472,True
276,OHIO,8,Challenger,428107,178287,74302,148390,403483,24623,155852,1990-06-30 00:00:00,1990,BOEHNER,JOHN,ANDREW,GEN,REPUBLICAN,99955.0,163539,True
277,OHIO,8,Challenger,48185,25285,20400,2500,35934,13797,9799,1990-06-30 00:00:00,1990,JOLIVETTE,GREGORY,V,GEN,DEMOCRAT,63584.0,163539,False
278,OHIO,10,Incumbent,70494,4698,52900,0,28111,144495,0,1990-06-30 00:00:00,1990,MILLER,CLARENCE,E,GEN,REPUBLICAN,106009.0,167665,True
279,OHIO,11,Incumbent,304682,54338,216731,19245,135029,272276,1500,1990-06-30 00:00:00,1990,ECKART,DENNIS,E,GEN,DEMOCRAT,111923.0,170305,True
280,OHIO,11,Challenger,25599,9035,0,8901,30549,1152,943891,1990-06-30 00:00:00,1990,MUELLER,MARGARET,REID,GEN,REPUBLICAN,58372.0,170305,False
281,OHIO,12,Incumbent,221475,107268,87065,0,116927,148444,0,1990-06-30 00:00:00,1990,KASICH,JOHN,R,GEN,REPUBLICAN,130495.0,181279,True
282,OHIO,13,Incumbent,183780,60025,98088,0,75790,365801,0,1990-06-30 00:00:00,1990,PEASE,DONALD,JAMES,GEN,DEMOCRAT,93431.0,164862,True
283,OHIO,13,Challenger,850,350,0,500,0,850,500,1990-06-30 00:00:00,1990,NIELSEN,WILLIAM,D,GEN,REPUBLICAN,60925.0,164862,False
284,OHIO,14,Incumbent,185396,54370,123875,0,114064,121635,3316,1990-06-30 00:00:00,1990,SAWYER,THOMAS,C,GEN,DEMOCRAT,97875.0,164335,True
285,OHIO,14,Challenger,389,300,0,0,1341,324,0,1990-06-30 00:00:00,1990,BENDER,JEAN,ELINOR,GEN,REPUBLICAN,66460.0,164335,False
286,OHIO,16,Incumbent,9102,3395,0,0,23833,83796,0,1990-06-30 00:00:00,1990,REGULA,RALPH,,GEN,REPUBLICAN,101097.0,171613,True
287,OHIO,16,Challenger,21204,7158,1200,12395,21135,68,6000,1990-06-30 00:00:00,1990,MENDENHALL,WARNER,D,GEN,DEMOCRAT,70516.0,171613,False
288,OHIO,18,Incumbent,81256,28082,38630,0,72410,139352,0,1990-06-30 00:00:00,1990,APPLEGATE,DOUGLAS,,GEN,DEMOCRAT,120782.0,162605,True
289,OHIO,19,Incumbent,154976,47596,88660,0,136856,214349,6000,1990-06-30 00:00:00,1990,FEIGHAN,EDWARD,F,GEN,DEMOCRAT,132951.0,205266,True
290,OHIO,19,Challenger,845,0,0,0,639,205,0,1990-06-30 00:00:00,1990,LAWKO,SUSAN,MARIE,GEN,REPUBLICAN,72315.0,205266,False
291,OHIO,21,Incumbent,180660,31050,108075,0,130213,241273,0,1990-06-30 00:00:00,1990,STOKES,LOUIS,,GEN,DEMOCRAT,103338.0,129249,True
292,OKLAHOMA,1,Incumbent,287145,105733,159864,15000,242453,48143,9651,1990-06-30 00:00:00,1990,INHOFE,JAMES,MOUNTAIN,GEN,REPUBLICAN,75618.0,135139,True
293,OKLAHOMA,1,Challenger,128572,40479,77200,7800,98829,31077,41666,1990-06-30 00:00:00,1990,GLASSCO,KURT,GEORGE,GEN,DEMOCRAT,59521.0,135139,False
294,OKLAHOMA,4,Incumbent,246871,113117,121850,0,142267,201384,981,1990-06-30 00:00:00,1990,MCCURDY,DAVE,,GEN,DEMOCRAT,100879.0,137111,True
